-0.27653545	0.36807716	0.44757542	-0.0500489	1.255415	0.2542708
0.40791118	0.46127638	-0.026912406	-0.12409297	-0.24370241	1.4298432
0.21260853	-0.38321972	1.2406062	0.032626662	-0.33522597	0.5219061
-0.43067536	0.9175177	-0.8193972	-0.61958444	0.21256246	0.9258487
-0.6014239	-0.34371877	-0.65576655	-0.95965874	-0.35631838	-0.71398157
0.543808	-0.53607404	1.2288092	-1.13605	1.2448014	-0.4494833
0.2006057	0.28032908	-0.097596034	0.7751849	-0.6840559	-0.6711419
0.007820405	-0.00028381497	-0.032057382	-0.021294845	0.012066282	-0.002963841
0.07854277	0.27705485	0.4183031	1.0032132	0.38122052	0.82810587
-0.73159873	-0.8167179	0.6336414	-0.5644503	-0.96319145	0.9421224
0.2280985	-0.038383503	-0.5219674	0.52576375	0.8213961	1.2345768
-0.92738086	0.40880153	-0.07054087	0.18083918	0.444849	0.79713565
-1.3389182	-0.3463326	0.5458576	-1.2401	-0.52890074	1.0460836
-0.042790543	-0.019344855	0.016000915	0.04994544	-0.044243693	-0.035151303
-0.938931	-1.0426064	-0.40612257	-0.5658291	-0.9112792	0.33482033
-0.9240647	-1.0318468	0.17351723	-0.7778666	-1.2038584	-0.83108443
0.009018552	0.00015064329	-0.01290394	-0.0138453245	0.037092533	0.00921724
1.2874111	-1.2429072	-0.6134413	-0.39290205	0.5555864	-0.43515873
0.7447263	-0.8360441	-0.5662915	0.44843668	0.4546591	-0.63682604
0.4378454	0.7631398	-0.53824586	-0.7518392	-0.9868525	0.35694683
-1.0434783	0.6848687	0.89834243	0.3349121	-0.26523975	-0.28349608
-0.3234447	-0.025060773	0.078077905	0.5016874	-0.21914266	0.87578905
0.76753056	-1.2153296	-0.6271653	0.39819917	1.1145588	0.8295396
-0.29105085	-0.84022015	0.7392361	-1.015071	-0.60572267	0.5441779
-0.3387671	-1.1275042	0.6595589	-1.1092727	0.4942299	1.1035347
0.5387519	-0.70028293	0.9535088	-0.8304502	-0.78195155	-0.60388964
-1.1238236	-0.6546544	-0.47588658	1.4253118	0.32340688	-1.3121687
-0.40400857	0.95555973	0.8272276	-0.0027298767	-1.090108	1.0291679
-0.42275667	-0.96564716	0.8756626	0.8857465	0.81299984	0.60885876
1.1094615	-0.5761701	0.41853637	0.40096784	-1.0945774	0.6317968
-0.07099926	0.060003772	-1.0172673	-0.54253006	-0.5765362	-0.03430021
-0.0065516606	-0.004901599	0.0069886222	0.010627937	-0.019678092	-0.02058332
0.016317021	0.019354653	-0.024453832	0.0023772493	0.0063604936	-0.024116516
0.025554296	0.93122345	0.78619516	-1.1736195	0.86995375	-0.79407084
-1.3343036	-0.7857255	-0.8416138	-0.76323396	0.35758305	-0.4703093
0.15203995	-0.5861179	-0.33766246	-0.713765	-0.9203817	-1.0181396
-1.1007249	-0.50905675	-1.2980354	1.171408	-0.072963044	-0.09124083
-0.10190358	0.66901267	0.64684016	-0.51209724	1.0195076	0.5408298
-1.0471199	-0.97448003	1.101153	0.00864683	0.6552001	-0.01047269
0.91171545	-1.0535481	1.1674955	0.026727714	0.20074221	0.049356792
1.0348761	-0.95500326	0.14388022	-0.85855263	0.1851131	0.24216223
1.1430022	-0.79552454	-0.420854	0.31825075	0.6472501	1.0140395
1.0854243	-0.31481946	-1.0561242	-1.0943778	0.29044107	-0.4479517
0.04378628	0.18803862	-0.94835633	0.7353944	1.0228424	1.0836732
-0.27073118	-0.025157971	0.68861073	-1.136643	0.78074497	-0.684587
-1.2719291	1.1334625	0.32071143	-0.051168885	-0.9283965	1.1495395
-0.2727381	-1.0592664	0.25531703	-0.8127464	1.16402	0.44019544
0.84557635	0.17823088	-0.7472166	-0.82375413	0.73746246	-0.64058965
1.3302954	-1.0282143	-0.30234936	1.2501693	0.59770817	-0.9045171
-0.9353846	-0.8822939	-0.7401835	0.7068761	0.73221886	-0.8360408
-1.0226353	1.1402589	-0.30884588	-0.33637854	-0.3134193	0.70447385
0.84654284	-1.2660207	0.5696262	-0.7286145	0.19816509	-0.20882681
0.064216346	-0.33647543	-0.7136478	0.4383571	0.9429382	-0.6867006
-0.86432916	-0.7212552	-1.0920353	-1.2021475	0.74129605	-0.62656564
0.6147152	0.94343555	-0.20484832	-1.2127931	-0.018213024	0.98887503
-0.71170855	0.9274728	-0.31145987	0.002264499	0.6175436	0.2378702
0.26306412	-0.63786405	0.70514375	0.65527344	0.7349264	-0.7141441
-1.1386391	-0.066790454	1.14506	0.94023514	-0.30586052	1.3231444
0.56429565	-0.84724474	0.34196612	-0.18222383	0.58736783	-0.51494896
0.79942286	-0.94819015	-0.47519895	-0.38452506	1.1231185	-0.8503481
-0.52285045	-1.2007333	-0.8185224	0.15431404	-0.3742106	0.122908555
0.52926654	-0.85484606	-0.6196005	-0.8904998	0.5921686	0.023736466
-0.020120597	0.009328973	0.0006988272	-0.025397515	0.0285923	0.025675897
-0.92565644	-0.37373748	-0.71480376	1.0654863	0.12620653	0.19019036
0.8513948	0.04839725	0.90874106	-0.7038946	0.31694394	1.0205117
-0.034395467	0.036033418	-0.017124258	-0.016970146	0.021028604	-0.04216211
-0.45736086	-0.8739605	0.8811066	0.22037666	1.4057395	0.9088578
0.7784179	-0.14001027	-0.7385835	-1.1653713	0.7616973	0.1935015
-1.1533568	0.6426434	-1.1164436	-0.36745968	1.2451202	-0.93997216
0.7064002	-0.8308443	0.15466936	1.2884986	1.1696196	0.4097593
0.8701537	0.70150125	0.174128	-0.74899566	-0.6274483	-0.38957638
0.2085979	1.1475141	0.95591575	-0.32349297	0.832247	-1.1384183
-0.2319871	0.019024089	1.3941065	-1.571894	0.55372983	0.6800982
0.9042688	1.1657053	0.003768521	-0.45303562	0.1184152	-0.9617954
-0.99375147	0.45148304	1.2533973	-0.84256124	1.0318785	0.23534063
0.01938716	-0.0008864403	0.0026694536	0.029902305	0.015136611	0.015379157
-0.45621955	-0.08571913	-0.55732954	-1.1465437	0.5018642	-0.9309303
-0.016263176	-0.045279063	0.037707094	-0.021084143	0.0061720386	-0.01865413
1.1254576	-0.1498957	0.55641794	0.51385295	-0.8361594	-0.5796829
0.58573914	-1.0518034	1.4125236	0.2099951	0.61202914	0.09947724
0.048618864	-0.017100416	0.03268561	0.009265222	0.022959676	-0.025418317
-1.2999038	-0.7253095	1.1115474	-0.7453214	0.6815892	-1.071765
-0.878747	-0.37736142	1.3459336	0.85391515	0.056295745	-0.45375112
0.3601925	-0.70960003	0.502958	-0.3623865	-0.3601971	0.3597512
0.9108469	0.84089875	-1.2851405	-0.31771624	0.14386609	0.5109637
-0.43683562	0.45841718	0.9532196	-0.93072516	-0.037060976	0.5286159
-0.56424963	-0.5600023	-0.6164664	0.13045132	0.58095944	-0.7111111
-0.7606329	-0.8338619	-0.8764787	-0.05101008	0.8631795	0.6371326
-0.18469663	-0.62905854	0.93767226	-0.6534762	0.6062755	-1.2189425
0.71603525	0.04022027	-0.2818853	-0.9939075	-0.7473262	-0.9010955
0.91173834	0.61212945	0.8437339	-0.045220707	0.25154868	-0.26281786
-0.19058606	0.5651439	-1.1037499	-0.35017255	-0.25234812	-0.86884737
-0.19329184	0.41363144	0.36505735	0.74039006	-0.8305791	1.2550601
0.82984036	-0.91541857	1.0851209	-0.21615055	1.2640786	-0.9130377
-0.25970772	-1.02571	0.46586955	-1.1234478	-0.5937161	-0.48975465
-0.03388776	0.031377148	0.0443136	0.024867427	0.04626259	0.0020561442
0.8869049	-0.72553676	-0.26574665	-1.0876359	1.290063	0.6130237
-0.5476305	1.5043067	0.9758001	0.41938585	0.937348	0.96675533
-1.104323	0.97736377	-0.013756457	0.32358444	-0.9815	1.2801331
-0.023474146	-0.34384808	0.7517746	0.98854464	-0.09311998	0.60324335
-1.0742958	-0.6807995	0.6754108	-0.87245685	-1.0327872	-0.09848736
0.5651877	0.4046727	0.6356341	0.29920244	0.8851815	0.5146191
-0.026998175	0.04406183	-0.018706214	0.035252023	-0.01921668	-0.046390057
0.954511	-0.7273374	0.76965165	0.906027	0.82754844	0.8332575
-0.028753757	0.49728963	0.03139367	-0.04192892	0.8276441	0.11388033
-1.205626	-0.84910166	-0.3647048	-0.42606023	1.376508	-0.60472435
0.0482064	0.008995138	0.023930673	0.038919356	-0.005233191	0.026849959
-0.4787755	-0.82997423	0.7600105	0.42184803	0.38965967	0.34599227
0.021251347	0.026546989	-0.03526963	-0.0016898401	-0.008749522	-0.0042676926
-0.7326353	-0.70732856	0.9498682	-0.5314845	0.53105456	-0.8154027
0.112924114	-0.33287403	-0.28987592	-0.88675517	0.9154527	-0.72657
1.2688636	-1.1444892	-0.6292832	-1.098839	-0.40979564	-0.72081345
0.931334	-0.87397087	0.817523	-0.14570174	0.6179838	0.5610196
0.2587667	-0.5330166	-1.2584499	-0.2741055	0.9920881	0.23475437
0.71082854	-0.487607	0.14839472	-0.28481084	-0.66641605	0.60744065
-0.95153034	-1.1036435	-0.23664972	-1.0564172	0.8394904	1.1615624
0.36483228	0.26469502	0.39660698	0.99068576	0.52024627	1.0107803
0.91856784	-0.96363246	-0.5939351	0.82198685	0.9199724	0.67867
0.988493	-0.8033039	-0.9990796	0.7878574	1.0804355	-0.1518709
1.0157846	-0.18239881	1.0570464	-1.1978905	0.887449	0.97352296
0.17645398	-1.0256207	-0.061990935	-0.51167536	0.23550518	-0.35603797
-0.123832695	-1.0253078	0.515239	-1.2703903	0.6711463	-0.9907944
0.73322916	-0.9468821	0.48593956	0.33137172	0.7069828	-1.4017144
-0.7121224	-0.46653822	-0.6934735	-0.68539923	0.6435132	-0.48668522
1.1258879	-0.14749841	-0.33162528	-1.2108065	0.10422391	0.27311808
0.72688675	-0.79251903	0.708678	-0.8832246	0.78965676	-0.71972454
-1.280783	-1.1988554	-0.23709211	-0.78519243	0.21621081	-0.48718184
-0.022298563	-0.0281088	-0.018201757	-0.0031840578	-0.028693784	0.043259766
-1.2951803	-1.0250618	-0.96733904	0.8217999	0.7113324	-1.0564308
-0.02275914	-0.0051327236	0.031959537	0.044282604	0.022623185	-0.014409114
-0.0018020384	-0.046955097	-0.02047863	-0.03823459	-0.0046333186	-0.046159912
-0.34213898	-0.5152069	-0.87649655	-0.8099538	-0.06079428	-0.9447049
-0.85352653	0.37907523	0.935596	-0.8788626	-0.11492966	-0.19568327
0.38181698	-0.9747015	1.200304	-0.99405044	0.6172531	0.7836851
-0.012117099	-0.03573718	0.0027790777	-0.009081818	-0.025374556	0.028072681
0.041816536	0.0130867995	0.026600126	0.004954051	-0.039789665	-0.026539207
-0.62169534	-0.31696486	0.90020925	-0.32500443	1.0871562	-1.1890633
-0.22315894	-0.57318085	0.42582688	-0.5611095	0.5422403	-0.6550416
0.5504083	-1.1328713	1.2471309	-0.87049776	1.0556628	0.9411127
0.0012147315	-0.0028184652	-0.0060666203	-0.03791498	-0.045036055	0.043739345
-0.033332787	-0.009575725	-0.029602194	0.018151414	-0.020327901	0.010449849
-0.002540063	0.020841863	-0.024728203	-0.048468973	-0.0013166666	0.02356496
1.3647158	0.23257326	0.99267936	0.4100056	-0.3437819	-0.6261161
0.38109443	-0.4339934	1.5661886	1.4691802	0.49977362	0.2161425
-0.8374235	-1.3692411	-1.12739	0.18276177	0.17268299	1.2986587
-1.4246286	-0.6898666	-0.7398122	-1.2170209	0.3431021	-0.9191705
-0.33759317	-0.69085366	-0.60299873	-0.7598827	-0.7193254	-0.014213469
-0.5794643	-1.0389713	0.048729774	-1.2237399	0.54486877	1.5278304
-0.7576955	-0.061011475	1.212099	0.28473926	0.23410264	-0.056575883
0.03543723	-0.20178504	0.8022925	-0.24369302	0.5288052	0.93323153
1.3881558	-0.8289337	0.062318448	0.07860961	-0.40071654	-0.9159311
0.63867384	-0.30198982	0.07166187	-0.86174744	1.6547915	-0.75265676
-0.80366033	-0.87847286	0.8532023	0.5497014	0.22369307	-0.7085248
0.033270407	0.038463067	-0.029293954	0.037722472	-0.03746606	0.03743762
1.1308714	1.023967	-0.3368138	0.2477408	-0.38362604	-0.820654
-0.020057404	0.0069552436	0.044004034	0.039572623	-0.007768072	-0.007760238
0.14730774	-0.8805847	0.20713316	0.8288399	0.8548381	0.67738706
-0.43694913	1.0957259	-0.5827292	-0.44884634	-0.028899293	1.4289856
-1.2850221	-0.47661847	0.6886177	-0.55538756	1.331509	-0.2509795
-0.053367864	-0.42962092	0.35152334	0.3821434	0.42972097	-0.13185011
-0.3300305	-1.2091709	0.26842275	1.1719556	1.0346595	0.9726036
0.039349232	-0.0059266463	0.035002146	-0.047129203	0.03613467	8.0920756e-05
0.9521534	-0.7261568	-0.7931251	0.7136565	-0.057730004	-0.30544972
0.5088399	0.79686785	0.32361308	0.37208116	0.4999825	0.17384474
-0.83173704	-0.020374965	0.97953176	-0.85713154	-0.6243052	-1.0104762
-0.035100378	-0.015762806	0.0442355	-0.0126443505	-0.04803859	0.009425856
0.60942316	0.88438886	0.5757074	-1.0703286	1.2782227	0.90357494
0.08636074	-0.385692	0.33749017	-0.07834762	0.32568532	-0.49570954
